"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","hd_adj_income"
"2753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2754",6,3725,48,0,729,2005,23,2,0,0,0,2,1,340,818,48,5,3,0,0,0,0,4,30500,0,3,160,5,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2,17753.2212892613
"2755",6,2558,31,1,729,2005,21,1,21,1,1,1,1,981,967,50,5,1,563,678,5,60,20,21000,1500,1,150,9,2,180,3,1,3,5,0,8,1,1,5,0,8,12,11,1,12223.5294122783
"2756",6,4399,48,5,729,2005,22,1,0,0,0,2,3,423,866,20,1,2,0,0,0,0,10,2500,0,2,140,9,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8,1455.18207289027
"2757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",6,3227,48,0,729,2005,48,1,52,0,0,1,1,340,947,56,5,1,423,929,5,15,15,45000,10000,2,175,11,3,130,0,1,1,5,0,8,1,1,5,0,8,12,12,1,26193.2773120249
"2761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762",6,5868,48,0,729,2005,22,2,0,0,0,5,3,810,237,30,5,3,0,0,0,0,20,2000,0,3,145,5,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,1164.14565831222
"2763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766",6,5207,48,1,729,2005,46,1,42,0,0,4,1,341,819,40,5,1,313,809,5,10,6,37000,42000,2,190,8,3,120,2,1,1,1,4,8,1,1,1,2,8,14,16,1,21536.6946787761
"2767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771",6,2662,48,4,729,2005,66,1,63,0,0,1,4,0,0,0,5,1,0,0,5,998,0,0,0,3,210,11,4,170,7,1,3,5,0,8,1,1,1,9,8,99,11,5,0
"2772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775",6,7633,21,0,731,2005,62,1,0,0,0,4,4,0,0,0,5,2,0,0,0,0,15,0,0,3,210,11,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"2776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777",6,2699,2,0,731,2005,65,1,50,0,0,1,4,0,0,0,5,1,41,707,5,10,25,0,60000,3,200,0,2,185,8,1,1,5,0,8,1,1,5,0,8,12,12,1,0
"2778",6,35,34,1,731,2005,64,2,0,0,0,4,4,526,947,40,5,3,0,0,0,0,15,2500,0,3,163,3,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2,1455.18207289027
"2779",6,6787,34,8,731,2005,34,1,32,1,1,2,6,422,659,20,5,1,200,787,5,10,20,34000,38000,2,160,0,2,120,6,1,1,1,5,1,1,1,1,0,10,12,17,8,19790.4761913077
"2780",6,2006,21,0,731,2005,29,1,0,0,0,2,1,623,77,0,5,2,0,0,0,0,8,25000,0,3,145,6,0,0,0,0,0,0,0,0,1,1,1,1,0,13,0,2,14551.8207289027
"2781",6,2940,32,1,731,2005,32,2,0,0,0,2,1,291,856,0,5,3,0,0,0,0,10,15000,0,1,140,4,0,0,0,0,0,0,0,0,1,1,5,0,10,12,0,5,8731.09243734164
"2782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784",6,419,34,0,732,2005,78,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,48,0,0,4,280,6,0,0,0,0,0,0,0,0,2,3,5,0,8,11,0,2,0
"2785",6,1887,34,0,732,2005,51,2,0,0,0,2,1,962,357,38,5,3,0,0,0,0,8,10000,0,3,130,2,0,0,0,0,0,0,0,0,2,3,5,0,0,11,0,2,5820.72829156109
"2786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789",6,7711,34,0,733,2005,48,1,48,2,6,1,1,713,768,42,5,1,43,77,5,30,10,41418,46428,2,185,11,2,145,5,1,1,5,0,8,1,1,1,2,1,14,12,1,24108.2924379877
"2790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792",6,7046,34,0,733,2005,71,1,44,0,0,1,4,0,0,0,5,1,232,786,5,4,2,0,57000,4,185,7,3,182,4,1,1,1,4,1,1,1,5,0,8,12,16,1,0
"2793",6,2503,9,0,734,2005,67,1,66,0,0,1,4,0,0,0,5,1,0,0,5,20,12,0,0,3,247,2,1,125,7,1,1,1,2,1,1,1,1,1,1,13,14,1,0
"2794",6,5438,28,1,734,2005,43,1,42,3,1,1,1,141,336,50,5,1,460,859,5,40,12,106879,416,1,190,0,2,220,7,1,1,1,2,8,1,1,1,4,8,16,14,1,62211.3619073758
"2795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799",6,5425,34,0,734,2005,44,1,40,3,6,1,1,620,77,40,5,1,432,898,5,40,25,55000,125000,2,205,11,2,150,6,1,1,5,0,1,1,1,5,0,0,12,12,1,32014.005603586
"2800",6,1797,31,0,736,2005,54,1,52,0,0,1,1,623,77,48,5,1,80,527,1,25,8,0,12500,3,200,9,1,150,6,1,1,5,0,8,1,1,5,0,1,12,12,1,0
"2801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802",6,1385,31,0,736,2005,53,2,0,0,0,2,1,526,809,35,5,3,0,0,0,0,10,24700,0,2,190,3,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,2,14377.1988801559
"2803",6,3257,31,1,736,2005,32,2,0,0,0,2,1,100,417,45,5,3,0,0,0,0,4,68000,0,2,220,7,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,39580.9523826154
"2804",6,6620,31,6,736,2005,31,1,29,0,0,2,1,53,309,40,1,1,122,699,5,10,7,24000,32500,2,190,3,2,140,7,1,1,1,4,8,1,1,1,4,1,16,16,8,13969.7478997466
"2805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806",6,1989,31,0,737,2005,51,1,40,0,0,1,1,775,279,40,1,1,874,279,1,2,6,28200,15700,1,152,11,1,190,10,1,1,5,0,8,1,1,1,4,8,16,12,1,16414.4537822023
"2807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808",6,7394,31,0,737,2005,45,1,49,2,12,1,1,1,217,50,5,1,1,217,5,10,0,2710000,100000,1,215,1,3,175,5,1,1,1,5,1,1,1,1,4,1,16,17,1,1577417.36701306
"2809",6,4684,18,0,738,2005,63,1,62,0,0,1,1,422,916,7,5,1,0,0,5,30,10,23573,0,2,175,10,2,998,3,1,1,5,0,8,1,1,5,0,8,12,12,1,13721.202801697
"2810",6,4110,20,0,738,2005,39,1,36,0,0,1,1,23,917,40,5,1,43,746,5,2,4,35500,76000,2,175,9,2,128,3,1,1,1,4,2,1,1,1,4,8,16,16,1,20663.5854350419
"2811",6,5905,18,0,738,2005,33,1,32,0,0,1,1,220,787,6,5,1,324,819,5,10,5,55000,24000,2,165,7,2,145,9,1,9,1,5,8,1,1,1,4,8,16,99,1,32014.005603586
"2812",6,5825,4,0,741,2005,94,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,0,0,0,2,130,1,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,0
"2813",6,5190,4,0,745,2005,69,1,69,0,0,1,1,155,746,8,5,1,570,916,5,10,8,14000,5000,3,160,5,3,120,1,1,1,5,0,8,4,1,1,2,8,14,12,1,8149.01960818553
"2814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2815",6,2903,4,0,749,2005,58,1,50,1,16,1,1,306,797,36,5,1,313,819,5,15,15,182000,68000,1,175,1,1,100,2,1,1,1,4,8,1,1,1,5,8,17,16,1,105937.254906412
"2816",6,4629,36,0,749,2005,57,2,0,0,0,4,1,666,77,40,5,3,0,0,0,0,20,43000,0,5,290,3,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,25029.1316537127
"2817",6,5486,36,0,749,2005,38,1,26,0,0,4,1,72,917,40,1,1,72,787,1,7,7,2500,9000,2,180,0,1,130,6,1,1,1,4,0,1,1,1,4,8,16,16,1,1455.18207289027
"2818",6,3143,36,3,749,2005,27,2,0,4,1,2,6,0,0,0,5,3,0,0,0,0,15,0,0,3,175,5,0,0,0,0,0,0,0,0,1,1,1,1,0,13,0,3,0
"2819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",6,4713,36,0,749,2005,37,1,28,0,0,1,1,626,77,40,5,1,215,727,5,3,8,33388,35445,1,165,10,1,155,4,1,1,1,3,8,1,1,1,0,0,12,15,1,19434.2476198642
"2823",6,6725,36,8,749,2005,36,1,34,2,1,1,1,471,438,50,5,1,5,336,5,20,12,65000,95000,1,180,1,1,140,6,1,1,1,2,0,1,1,1,4,0,16,14,8,37834.7338951471
"2824",6,3691,9,0,749,2005,21,1,20,0,0,1,1,982,969,55,5,1,570,879,1,4,0,9999998,9999998,3,200,6,3,140,3,1,1,1,0,8,1,1,5,0,8,12,12,1,5820727.12741544
"2825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2827",6,14,36,0,750,2005,70,1,67,0,0,1,4,0,0,0,5,1,0,0,5,10,0,0,0,3,190,0,3,170,7,1,3,5,0,8,1,3,5,0,8,11,11,1,0
"2828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2829",6,2079,36,1,750,2005,42,1,44,2,6,1,1,861,819,40,5,1,104,819,5,4,8,53299,28758,1,178,0,1,165,8,1,1,1,1,0,1,1,1,0,8,12,13,1,31023.8997211915
"2830",6,3181,36,0,750,2005,38,1,42,1,10,1,1,700,378,64,5,1,540,797,5,10,10,57000,19000,2,250,0,3,150,8,1,1,5,0,1,1,1,1,1,0,13,12,1,33178.1512618982
"2831",6,5567,36,0,750,2005,34,1,34,2,9,1,1,775,378,48,5,1,230,847,5,10,4,47000,14000,2,185,0,1,130,7,1,1,1,2,8,1,1,1,0,0,12,14,1,27357.4229703371
"2832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834",6,7309,36,9,750,2005,46,1,0,1,15,4,1,155,137,40,5,2,0,0,0,0,12,48000,0,1,215,10,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8,27939.4957994933
"2835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2836",6,6084,36,1,750,2005,46,1,46,0,0,1,1,485,418,50,5,1,854,378,5,6,1,47000,37000,3,245,0,1,255,4,1,1,5,0,8,1,1,5,0,8,12,12,1,27357.4229703371
"2837",6,214,36,0,751,2005,72,1,68,0,0,1,1,80,728,4,5,1,0,0,5,35,14,0,0,3,212,11,3,155,4,1,2,5,0,8,1,1,1,4,8,16,10,1,0
"2838",6,6550,36,0,751,2005,48,1,49,0,0,1,1,110,267,40,5,1,313,819,5,5,5,39000,60000,1,180,6,1,140,2,1,2,5,0,8,1,2,5,0,8,10,10,1,22700.8403370883
"2839",6,2289,36,0,751,2005,46,1,44,0,0,1,1,371,947,40,5,1,570,797,5,30,3,102000,28000,2,200,10,1,120,4,1,1,1,1,8,1,1,1,1,0,13,13,1,59371.4285739232
"2840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2844",6,6264,46,5,751,2005,20,2,0,0,0,2,1,500,759,40,5,3,0,0,0,0,3,17000,0,3,125,6,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,8,9895.23809565386
"2845",6,1270,36,0,751,2005,48,1,47,1,17,1,1,5,418,52,5,1,313,797,5,20,7,126000,36000,2,190,0,3,150,7,1,1,1,3,0,1,1,1,1,8,13,15,1,73341.1764736698
"2846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",6,1469,36,0,751,2005,33,1,31,2,2,1,1,560,278,40,5,1,476,538,5,10,10,30000,18000,4,170,10,2,170,2,1,2,1,1,8,1,1,1,1,1,13,13,1,17462.1848746833
"2849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850",6,3975,36,0,751,2005,29,1,28,1,5,1,1,111,667,50,5,1,0,0,5,30,5,48000,0,3,260,11,3,220,3,1,1,1,4,0,1,1,1,4,1,16,16,1,27939.4957994933
"2851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2852",6,6840,36,1,751,2005,30,1,30,4,1,1,1,360,827,38,5,1,540,917,5,42,42,15000,4000,2,260,1,2,150,1,1,1,1,2,8,1,1,1,2,8,14,14,1,8731.09243734164
"2853",6,498,36,1,751,2005,29,1,25,1,1,1,1,476,478,50,5,1,231,786,5,15,2,15500,17927,4,230,1,3,215,6,1,1,1,4,8,1,2,1,1,8,13,16,1,9022.1288519197
"2854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2861",6,5375,46,0,757,2005,62,2,0,0,0,2,4,0,0,0,5,3,0,0,0,0,15,0,0,2,150,5,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,2,0
"2862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2865",6,2733,42,0,759,2005,56,1,54,0,0,1,1,484,607,0,5,1,350,827,5,25,10,88000,51000,3,220,11,3,120,6,1,1,1,4,1,1,1,1,5,1,17,16,1,51222.4089657376
