"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu"
"6824",6824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6825",6825,5,7008,4,0,1776,2009,29,1,30,0,0,1,2,7,210,957,0,5,1,243,787,1,10,10,2000,15000,1,165,11,1,110,1,1,1,1,5,8,1,1,1,5,8,17,17,1
"6826",6826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6827",6827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6828",6828,5,1392,24,0,1780,2009,61,1,64,0,0,1,1,1,161,819,0,5,1,0,0,5,10,2,60000,0,1,175,10,2,160,5,1,1,1,5,8,1,1,1,4,8,16,17,1
"6829",6829,5,3399,24,2,1780,2009,40,1,36,1,1,1,1,1,102,708,0,5,1,102,738,5,3,3,120000,140000,2,180,0,1,120,6,4,1,1,4,8,1,1,1,5,8,17,16,5
"6830",6830,5,1870,24,0,1781,2009,67,2,0,0,0,2,5,1,492,707,0,5,3,0,0,0,0,5,40000,0,3,170,4,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"6831",6831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6832",6832,5,3910,42,0,1782,2009,43,1,49,0,0,1,3,1,981,967,0,5,1,350,947,5,5,2,36000,36000,3,145,10,3,148,4,9,1,1,1,99,9,1,1,1,0,13,13,1
"6833",6833,5,4903,24,0,1782,2009,40,2,0,1,12,4,3,1,511,59,0,5,3,0,0,0,0,15,22000,0,3,115,2,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"6834",6834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835",6835,5,957,24,0,1782,2009,60,1,62,0,0,1,2,1,21,18,20,5,1,0,0,5,42,1,26715,0,2,160,9,3,132,4,1,1,1,2,8,1,1,5,0,8,12,14,1
"6836",6836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837",6837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6838",6838,5,7955,24,4,1782,2009,43,1,42,1,13,4,2,1,720,877,0,5,1,476,509,5,15,0,50000,23000,2,242,3,3,157,11,1,3,5,0,8,1,2,5,0,8,99,11,5
"6839",6839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6840",6840,5,2027,12,0,1783,2009,63,1,63,0,0,1,2,4,23,787,0,5,1,200,789,5,15,15,36000,6500,2,200,0,2,160,8,1,1,1,5,8,1,1,1,5,8,17,17,1
"6841",6841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6842",6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6843",6843,5,2103,5,3,1784,2009,83,2,0,0,0,3,2,4,0,0,0,5,3,0,0,0,0,6,0,0,4,120,2,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,4
"6844",6844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6845",6845,5,7250,12,0,1784,2009,54,2,0,0,0,2,2,1,210,949,0,5,3,0,0,0,0,10,123156,0,2,130,4,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,2
"6846",6846,5,440,41,0,1784,2009,59,1,58,0,0,1,2,1,306,797,0,5,1,231,786,5,30,0,762000,1000,1,145,5,1,127,3,1,1,1,4,8,1,1,1,4,8,16,16,1
"6847",6847,5,6497,41,5,1784,2009,33,1,26,0,0,1,2,1,233,786,0,5,1,323,808,5,4,2,33000,50000,2,170,9,3,200,9,1,1,1,5,8,1,1,1,5,8,17,17,8
"6848",6848,5,1172,41,1,1784,2009,30,1,0,0,0,2,3,1,962,458,0,5,2,0,0,0,0,3,35000,0,3,200,8,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2
"6849",6849,5,6302,9,0,1784,2009,26,1,26,0,0,1,2,7,196,787,0,5,1,220,787,5,5,10,25000,22000,2,175,7,2,120,3,1,1,1,5,0,1,1,1,5,0,17,17,1
"6850",6850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6851",6851,5,3931,5,0,1784,2009,45,1,45,3,15,1,3,1,142,779,0,5,1,80,797,5,20,5,112000,32000,2,200,10,2,130,4,1,1,1,4,8,1,1,1,4,8,16,16,1
"6852",6852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6853",6853,5,2284,14,0,1786,2009,80,2,0,0,0,3,1,1,403,868,0,5,3,0,0,0,0,18,2500,0,2,135,3,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"6854",6854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6855",6855,5,8284,14,1,1786,2009,62,1,49,0,0,1,2,1,632,77,0,5,1,360,827,5,20,0,32000,23000,2,180,10,2,140,4,1,1,5,0,1,1,1,5,0,8,12,12,1
"6856",6856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6857",6857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6858",6858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6859",6859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6860",6860,5,3919,14,0,1786,2009,59,1,52,0,0,1,3,1,952,779,0,5,1,411,868,5,10,0,18000,21000,2,175,7,2,170,3,1,1,5,0,8,1,3,5,0,8,11,12,1
"6861",6861,5,2804,14,2,1786,2009,36,1,0,0,0,4,2,1,700,877,0,5,2,0,0,0,0,6,53000,0,2,235,0,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,3
"6862",6862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6863",6863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6864",6864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6865",6865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6866",6866,5,5266,14,0,1786,2009,28,1,23,2,2,1,1,1,626,77,0,5,1,562,559,5,10,10,30000,15000,2,200,0,2,120,4,1,1,1,2,1,1,1,1,1,1,13,14,1
"6867",6867,5,7471,14,0,1786,2009,25,1,0,0,0,2,2,1,622,77,0,5,2,0,0,0,0,2,22000,0,1,170,0,0,0,0,0,0,0,0,0,1,1,1,0,1,12,0,2
"6868",6868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6869",6869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6870",6870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6871",6871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6872",6872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6873",6873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6874",6874,5,2308,14,0,1786,2009,64,1,60,0,0,1,3,4,0,0,0,5,1,472,868,5,10,25,0,37000,3,180,8,3,116,4,1,3,5,0,8,1,1,5,0,8,12,10,1
"6875",6875,5,8068,14,1,1786,2009,44,1,49,0,0,1,1,1,814,257,0,5,1,411,868,5,20,6,35000,19000,2,998,4,3,150,6,1,3,5,0,8,1,1,5,0,0,12,8,1
"6876",6876,5,3086,14,1,1786,2009,35,1,32,1,1,1,1,1,644,118,0,5,1,331,798,5,20,2,57000,38000,3,200,10,1,137,9,1,1,5,0,8,1,1,1,0,8,12,12,1
"6877",6877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6878",6878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6879",6879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6880",6880,5,7787,14,4,1786,2009,22,1,22,1,4,2,2,3,701,738,0,1,1,350,827,5,10,10,16000,35000,2,165,10,2,120,3,1,1,1,4,1,1,1,1,1,8,13,16,5
"6881",6881,5,8135,14,4,1786,2009,38,1,29,3,1,4,2,1,770,287,0,5,1,230,847,5,20,5,25000,12000,2,235,11,2,180,7,1,1,1,1,1,1,1,5,0,1,12,13,5
"6882",6882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6883",6883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6884",6884,5,8060,24,0,1787,2009,67,1,68,0,0,1,1,1,21,18,0,5,1,0,0,5,50,0,0,0,2,160,11,3,145,5,1,1,5,0,8,1,3,5,0,8,10,12,1
"6885",6885,5,4499,24,1,1787,2009,47,1,45,0,0,1,1,1,450,897,0,5,1,43,747,5,10,10,80000,72870,2,220,11,3,180,7,1,1,1,4,8,1,1,5,0,8,12,16,1
"6886",6886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6887",6887,5,7440,24,0,1787,2009,41,1,40,1,5,1,1,1,900,18,0,5,1,202,947,5,18,3,45000,35000,1,190,1,1,115,5,1,1,1,4,99,1,1,5,0,1,12,16,1
"6888",6888,5,2461,24,0,1787,2009,37,1,37,0,0,1,2,1,450,897,0,5,1,586,18,5,7,4,3000,24000,2,175,9,2,150,8,1,1,1,2,8,1,1,1,1,8,13,14,1
"6889",6889,5,7600,15,1,1787,2009,28,1,27,1,1,1,2,1,313,819,0,5,1,460,847,5,10,3,55000,7215,4,350,11,2,130,0,1,1,1,2,0,1,1,1,3,99,15,14,1
"6890",6890,5,4608,24,0,1787,2009,26,1,0,0,0,2,2,1,733,318,0,5,2,0,0,0,0,10,49800,0,2,195,0,0,0,0,0,0,0,0,0,1,1,5,0,97,12,0,2
"6891",6891,5,8017,24,8,1787,2009,25,1,23,1,1,1,2,1,620,77,0,5,1,586,77,5,2,5,61000,15000,2,220,10,1,105,5,1,1,5,0,8,1,1,1,0,8,12,12,8
"6892",6892,5,8414,24,5,1787,2009,24,1,0,0,0,2,3,3,652,747,0,5,2,0,0,0,0,14,36000,0,1,185,11,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,8
"6893",6893,5,6019,15,1,1787,2009,23,2,0,0,0,2,2,1,470,508,0,5,3,0,0,0,0,10,32103,0,2,118,4,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2
"6894",6894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6895",6895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6896",6896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6897",6897,5,7151,24,1,1787,2009,27,1,27,1,1,1,2,1,652,77,0,5,1,581,759,5,40,12,32000,6000,2,250,11,3,180,5,1,1,1,1,8,1,1,1,2,8,14,13,1
"6898",6898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6899",6899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6900",6900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901",6901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902",6902,5,4360,31,0,1794,2009,63,1,62,0,0,1,2,4,0,0,0,5,1,233,786,5,10,15,0,62000,3,200,0,2,120,8,1,1,1,5,8,1,1,1,4,8,16,17,1
"6903",6903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6904",6904,5,8615,31,0,1794,2009,38,1,36,2,9,1,2,1,80,59,0,5,1,313,819,5,10,2,123000,42632,1,158,8,1,120,5,1,1,1,2,8,1,1,1,5,8,17,14,1
"6905",6905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6906",6906,5,8075,31,1,1794,2009,37,1,34,3,1,1,2,1,306,819,0,5,1,485,219,1,7,10,41000,105000,1,165,11,1,125,5,1,1,1,4,8,1,1,1,5,1,17,16,1
"6907",6907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6908",6908,5,6334,23,0,1795,2009,55,1,53,0,0,1,1,1,232,786,0,5,1,86,699,5,10,10,48000,38000,2,180,9,2,145,4,1,1,1,3,8,1,1,1,5,8,17,15,1
"6909",6909,5,4817,23,1,1795,2009,52,2,0,0,0,3,2,1,512,699,0,5,3,0,0,0,0,10,40000,0,2,138,6,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2
"6910",6910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6911",6911,5,8182,23,0,1795,2009,46,1,41,3,7,1,1,1,23,786,0,5,1,23,786,5,10,12,78000,78000,2,190,0,2,120,3,1,1,1,5,8,1,1,1,5,8,17,17,1
"6912",6912,5,6561,23,0,1795,2009,29,1,33,4,2,1,3,1,232,786,0,5,1,260,856,5,14,10,42000,22000,1,190,0,3,128,5,1,1,5,0,97,1,1,1,4,8,16,12,1
"6913",6913,5,6945,23,1,1795,2009,27,1,26,2,1,1,1,1,232,786,0,5,1,231,786,5,10,10,42000,34000,1,175,10,1,108,3,1,1,1,4,8,1,1,1,4,8,16,16,1
"6914",6914,5,6968,23,1,1795,2009,47,1,52,0,0,1,3,1,476,467,0,5,1,481,699,5,10,2,65000,35000,2,240,0,1,170,6,1,1,1,1,8,1,1,1,2,8,14,13,1
"6915",6915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6916",6916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6917",6917,5,6677,23,6,1795,2009,27,1,25,0,0,1,3,1,232,786,0,5,1,231,786,5,4,4,35777,30730,3,220,9,3,120,6,1,1,1,4,8,1,1,1,4,8,16,16,8
"6918",6918,5,133,23,0,1797,2009,74,1,79,0,0,1,2,4,0,0,0,5,1,0,0,5,7,5,0,0,3,200,2,3,185,4,2,1,5,0,8,2,3,5,0,8,99,12,1
"6919",6919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6920",6920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6921",6921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6922",6922,5,1224,23,2,1798,2009,58,1,0,0,0,3,1,5,0,0,0,1,2,0,0,0,0,20,0,0,4,90,8,0,0,0,0,0,0,0,0,1,2,5,0,8,10,0,4
"6923",6923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6924",6924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6925",6925,5,8313,23,0,1798,2009,46,1,0,0,0,4,5,1,626,77,0,5,2,0,0,0,0,14,13000,0,3,190,7,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"6926",6926,5,1331,23,0,1798,2009,45,1,52,1,13,1,2,1,770,288,0,5,1,0,0,5,30,0,40160,0,2,220,0,3,140,6,1,1,1,2,8,1,1,1,1,8,13,14,1
"6927",6927,5,6793,23,5,1798,2009,36,1,0,0,0,2,1,1,623,77,0,5,2,0,0,0,0,30,9999998,0,4,265,11,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,8
"6928",6928,5,2923,23,0,1798,2009,64,1,49,0,0,1,1,4,0,0,0,5,1,0,0,5,30,2,0,0,4,160,9,2,135,3,1,1,5,0,8,1,1,5,0,8,12,12,1
"6929",6929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6930",6930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6931",6931,5,1900,23,0,1798,2009,32,1,33,2,10,1,2,1,623,77,0,5,1,365,818,5,40,10,30000,20000,2,260,1,2,164,2,1,2,1,2,8,1,1,5,0,8,12,14,1
"6932",6932,5,7080,23,1,1798,2009,36,1,26,3,1,1,1,1,702,668,0,5,1,0,0,5,14,1,53000,0,1,190,7,2,150,4,1,1,5,0,8,1,1,1,2,8,14,12,1
"6933",6933,5,1809,10,1,1798,2009,31,1,31,1,1,1,2,1,623,77,0,5,1,282,919,5,8,6,60000,60000,2,175,0,1,145,9,1,1,1,4,8,1,1,1,4,8,16,16,1
"6934",6934,5,1240,23,0,1799,2009,76,1,73,0,0,1,1,4,0,0,0,5,1,0,0,5,5,5,0,0,4,210,7,4,170,2,2,3,5,0,8,2,3,5,0,0,8,99,1
"6935",6935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
