"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu","hd_adj_income"
"3398",5,198,34,0,897,2011,27,2,0,1,8,2,3,1,254,786,0,5,3,0,0,0,0,10,5600,0,4,165,4,0,0,0,0,0,0,0,0,1,2,1,2,0,14,0,2,2753.60089692334
"3399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3400",5,2145,34,1,897,2011,65,1,58,0,0,1,2,4,0,0,0,5,1,542,819,5,5,5,0,30325,5,350,7,3,165,7,1,1,5,0,8,1,2,5,0,8,11,12,1,0
"3401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3404",5,73,34,0,897,2011,37,1,37,1,8,1,2,1,104,829,0,5,1,560,829,5,6,0,48000,24000,3,250,3,3,200,5,1,1,1,2,8,1,1,1,4,8,16,14,1,23602.2934022001
"3405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3406",5,52,34,1,897,2011,27,1,25,1,1,1,2,6,0,0,0,5,1,200,789,5,12,12,0,10000,3,200,1,3,140,6,1,2,5,0,0,1,2,1,0,0,12,11,1,0
"3407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3408",5,631,32,0,898,2011,76,1,70,0,0,1,2,4,0,0,0,5,1,500,916,5,16,20,0,14000,2,175,8,2,190,9,1,1,1,2,8,1,1,1,5,8,17,14,1,0
"3409",5,886,34,0,898,2011,71,2,0,0,0,4,1,4,570,949,0,5,3,0,0,0,0,8,2664,0,3,250,3,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,1309.9272838221
"3410",5,1115,34,1,898,2011,49,1,47,0,0,1,2,1,733,287,0,5,1,0,0,5,25,5,72000,0,2,150,8,3,150,6,1,1,5,0,8,1,1,5,0,8,12,12,1,35403.4401033001
"3411",5,443,21,0,898,2011,51,1,50,1,16,1,2,1,143,357,0,5,1,462,859,5,12,12,132735,19957,2,150,10,2,160,8,1,1,1,2,1,1,1,1,4,8,16,14,1,65267.7169737713
"3412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3413",5,1748,21,1,898,2011,37,1,34,1,1,1,2,1,401,868,0,5,1,0,0,5,60,15,62000,0,3,190,10,3,200,4,1,1,1,1,0,1,1,1,2,0,14,13,1,30486.2956445084
"3414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3416",5,1088,24,0,898,2011,55,1,53,1,16,1,4,1,524,617,0,5,1,523,688,5,12,0,39000,26000,3,190,11,2,130,2,1,1,5,0,8,1,1,5,0,8,12,12,1,19176.8633892875
"3417",5,8340,42,0,899,2011,68,1,64,0,0,1,3,1,471,447,0,5,1,0,0,5,20,0,0,0,4,195,8,4,230,3,1,3,5,0,1,1,2,5,0,1,10,9,1,0
"3418",5,1690,42,0,899,2011,46,1,55,0,0,1,2,1,380,947,0,5,1,470,559,5,20,7,31664,0,2,240,1,3,155,5,1,1,5,0,99,1,2,1,0,1,12,12,1,15569.646214318
"3419",5,5257,42,0,899,2011,45,1,40,1,12,1,2,1,644,77,0,5,1,492,707,5,6,2,0,9999998,3,240,0,3,140,4,7,1,1,2,1,1,1,5,0,1,12,14,1,0
"3420",5,1441,42,1,899,2011,24,2,0,0,0,2,2,7,0,0,0,5,3,0,0,0,0,25,0,0,3,200,9,0,0,0,0,0,0,0,0,7,1,1,1,97,13,0,5,0
"3421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3425",5,142,42,1,900,2011,76,1,0,0,0,3,3,5,0,0,0,5,2,0,0,0,0,14,0,0,3,330,1,0,0,0,0,0,0,0,0,1,1,1,1,1,13,0,2,0
"3426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3427",5,648,22,3,904,2011,83,2,0,0,0,3,1,4,0,0,0,5,3,0,0,0,0,14,0,0,3,140,5,0,0,0,0,0,0,0,0,1,1,5,0,1,12,0,4,0
"3428",5,1669,22,0,904,2011,56,2,0,0,0,2,2,1,313,827,0,5,3,0,0,0,0,12,62000,0,2,165,5,0,0,0,0,0,0,0,0,1,1,1,5,1,17,0,2,30486.2956445084
"3429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3430",5,762,22,0,904,2011,51,1,50,1,12,1,2,1,146,287,0,5,1,313,819,5,10,3,52000,50000,1,150,5,2,143,6,1,1,5,0,1,1,1,5,0,1,12,12,1,25569.1511857167
"3431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3432",5,1148,22,0,905,2011,60,1,60,0,0,1,3,1,60,77,0,5,1,0,0,5,50,0,0,0,3,260,0,3,125,9,1,1,1,2,8,1,1,5,0,8,12,14,1,0
"3433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3434",5,4498,22,0,905,2011,48,1,39,0,0,1,3,1,896,189,0,5,1,962,497,5,20,20,40000,20000,3,140,4,3,160,8,1,1,1,0,8,1,1,5,0,8,12,12,1,19668.5778351667
"3435",5,2307,2,0,906,2011,74,1,75,0,0,1,1,4,0,0,0,5,1,0,0,5,25,15,0,0,2,205,10,2,160,6,1,1,1,5,8,1,1,1,5,8,17,17,1,0
"3436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3437",5,7776,36,0,906,2011,43,1,39,2,2,1,3,1,232,786,0,5,1,231,786,5,12,10,52704,2989,3,165,2,2,140,5,1,1,1,5,99,1,1,1,5,8,17,17,1,25915.3181556157
"3438",5,4945,2,1,906,2011,41,1,35,3,1,1,2,1,85,697,0,5,1,2,689,5,4,3,60000,94000,3,190,0,3,998,9,1,1,1,4,8,1,1,1,4,8,16,16,1,29502.8667527501
"3439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440",5,3659,0,0,906,2011,42,1,47,0,0,1,2,1,220,787,0,5,1,43,746,5,5,5,62621,67429,2,230,7,2,130,7,1,1,1,5,8,1,1,1,5,1,17,17,1,30791.6503153994
"3441",5,6905,41,1,907,2011,86,2,0,0,0,3,0,4,0,0,0,5,3,0,0,0,0,2,0,0,5,108,0,0,0,0,0,0,0,0,0,1,3,5,0,8,8,0,2,0
"3442",5,8772,4,1,907,2011,35,2,0,0,0,2,1,1,56,746,0,5,3,0,0,0,0,4,95000,0,2,127,6,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,5,46712.8723585209
"3443",5,7729,41,0,907,2011,30,1,31,1,2,1,2,1,210,947,0,5,1,202,838,1,25,5,48500,9000,2,165,1,2,200,10,1,1,1,5,8,1,1,1,5,8,17,17,1,23848.1506251396
"3444",5,3963,41,0,907,2011,61,1,59,0,0,1,2,4,220,786,0,5,1,231,786,5,15,15,25000,18000,4,168,10,4,100,6,1,1,1,4,8,1,1,1,5,8,17,16,1,12292.8611469792
"3445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447",5,1005,41,0,908,2011,73,2,0,0,0,3,2,4,460,847,0,5,3,0,0,0,0,6,2500,0,2,123,1,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,2,1229.28611469792
"3448",5,4481,41,0,908,2011,55,1,54,0,0,1,1,1,200,786,0,5,1,23,786,5,15,2,44000,49000,3,230,7,1,180,6,1,1,5,0,8,1,1,1,5,8,17,12,1,21635.4356186834
"3449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452",5,3711,41,0,908,2011,31,2,0,0,0,2,3,7,460,847,0,5,3,0,0,0,0,4,1500,0,3,230,2,0,0,0,0,0,0,0,0,1,1,1,2,0,14,0,2,737.571668818752
"3453",5,1582,41,0,908,2011,30,2,0,0,0,2,2,1,80,948,0,5,3,0,0,0,0,2,42000,0,3,999,5,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,20652.006726925
"3454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455",5,3538,41,0,908,2011,56,1,56,0,0,1,3,3,826,199,0,5,1,73,417,5,4,15,30000,38000,3,182,0,3,219,1,1,1,1,2,8,1,1,1,0,8,12,14,1,14751.433376375
"3456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457",5,4899,41,0,908,2011,53,1,51,1,16,1,2,1,485,419,0,5,1,232,786,5,10,1,120000,50000,3,170,0,2,158,7,1,1,1,5,99,1,1,5,0,8,12,17,1,59005.7335055001
"3458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459",5,3034,41,1,908,2011,36,1,33,1,1,1,2,1,485,567,0,5,1,313,809,5,10,2,35000,2000,2,225,1,2,140,7,1,1,1,5,8,1,1,1,4,8,16,17,1,17210.0056057709
"3460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461",5,8592,34,0,909,2011,83,2,0,0,0,3,2,4,0,0,0,5,3,0,0,0,0,0,0,0,4,204,4,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,0
"3462",5,2807,42,0,909,2011,54,2,0,0,0,3,2,3,472,868,0,5,3,0,0,0,0,10,10000,0,3,275,6,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2,4917.14445879168
"3463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464",5,2643,42,0,909,2011,30,1,29,0,0,1,2,1,146,37,0,5,1,490,569,5,8,15,63000,0,1,220,11,3,185,5,1,1,1,2,0,1,1,1,4,0,16,14,1,30978.0100903876
"3465",5,4013,42,0,909,2011,30,1,0,0,0,2,2,1,672,638,0,5,2,0,0,0,0,4,25000,0,1,185,11,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,2,12292.8611469792
"3466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468",5,6186,42,4,909,2011,31,1,25,0,0,2,2,1,104,678,0,5,1,0,0,5,4,3,18720,0,2,200,9,3,230,5,1,1,1,5,1,1,2,5,0,8,11,17,5,9204.89442685802
"3469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470",5,1145,42,0,910,2011,83,2,0,0,0,3,1,4,0,0,0,5,3,0,0,0,0,7,0,0,2,157,5,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,0
"3471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472",5,7843,42,0,910,2011,55,2,0,0,0,4,1,1,570,707,0,5,3,0,0,0,0,5,35000,0,1,999,6,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,17210.0056057709
"3473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474",5,1494,42,0,910,2011,47,1,0,0,0,4,2,3,481,699,0,5,2,0,0,0,0,10,0,0,3,190,10,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,0
"3475",5,1126,42,0,910,2011,31,1,34,2,4,1,2,1,620,729,0,5,1,42,917,5,15,8,51000,37000,2,195,0,2,999,1,1,1,1,5,8,1,1,1,4,8,16,17,1,25077.4367398376
"3476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3478",5,1902,42,3,910,2011,28,2,0,0,0,4,3,1,165,746,0,5,3,0,0,0,0,7,25000,0,2,180,6,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,3,12292.8611469792
"3479",5,4798,42,0,910,2011,56,1,57,0,0,1,2,1,1,687,0,5,1,0,0,5,20,10,200000,0,1,190,0,1,145,9,1,1,1,4,8,1,1,1,4,1,16,16,1,98342.8891758336
"3480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3481",5,1103,42,0,910,2011,52,1,47,0,0,1,1,1,155,49,0,5,1,230,786,5,2,0,82000,54000,3,250,1,3,118,0,1,1,1,4,8,1,1,1,2,0,14,16,1,40320.5845620918
"3482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483",5,7665,16,3,910,2011,48,2,0,1,10,3,3,8,0,0,0,5,3,0,0,0,0,32,0,0,3,145,5,0,0,0,0,0,0,0,0,1,1,1,5,8,17,0,4,0
"3484",5,1647,42,0,910,2011,29,1,30,1,2,1,3,1,83,687,0,5,1,42,859,5,4,4,36000,55000,1,197,9,2,175,6,1,1,1,4,8,1,1,1,2,8,14,16,1,17701.72005165
"3485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487",5,2281,42,8,910,2011,48,1,46,2,14,1,1,1,43,37,0,5,1,232,786,5,3,3,90000,51000,1,200,2,2,140,4,1,1,1,5,8,1,1,5,0,8,12,17,8,44254.3001291251
"3488",5,59,36,0,912,2011,64,2,0,0,0,4,2,4,460,917,0,1,3,0,0,0,0,7,5986,0,2,167,5,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2,2943.4026730327
"3489",5,103,36,0,912,2011,28,1,0,0,0,2,2,1,392,869,0,5,2,0,0,0,0,10,10000,0,2,220,10,0,0,0,0,0,0,0,0,1,3,5,0,0,10,0,2,4917.14445879168
"3490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491",5,275,36,0,913,2011,85,1,85,0,0,1,2,4,0,0,0,5,1,0,0,5,25,15,0,0,3,198,8,4,108,7,1,0,0,0,8,1,1,1,5,8,17,16,1,0
"3492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493",5,2517,4,0,913,2011,56,1,41,0,0,1,2,1,263,777,0,5,1,5,336,5,0,10,25000,345000,1,180,9,2,150,9,1,1,1,5,8,1,1,1,5,8,17,17,1,12292.8611469792
"3494",5,1807,36,1,913,2011,52,1,56,0,0,1,2,1,12,417,0,5,1,904,629,5,8,8,140000,100000,2,190,9,2,150,3,1,1,1,4,8,1,1,1,4,8,16,16,1,68840.0224230835
"3495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498",5,2063,4,0,915,2011,52,1,52,1,16,1,3,1,20,17,0,5,1,254,786,5,20,1,52000,12000,2,200,0,3,240,8,1,1,1,1,8,1,1,1,4,8,16,13,1,25569.1511857167
"3499",5,4218,36,0,915,2011,26,1,0,0,0,2,3,1,472,397,0,5,2,0,0,0,0,3,14000,0,3,165,11,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,6884.00224230835
"3500",5,3702,2,5,915,2011,25,1,28,1,2,4,2,1,714,629,0,5,1,570,77,1,12,4,20000,15000,2,190,0,2,135,4,1,1,1,5,8,1,1,1,1,8,13,17,8,9834.28891758336
"3501",5,635,4,0,915,2011,23,1,0,0,0,2,1,7,472,497,0,1,2,0,0,0,0,8,7500,0,1,225,6,0,0,0,0,0,0,0,0,1,1,1,3,1,15,0,2,3687.85834409376
"3502",5,1157,4,0,915,2011,23,2,0,0,0,2,2,1,42,838,0,1,3,0,0,0,0,4,10000,0,3,140,4,0,0,0,0,0,0,0,0,1,1,1,4,8,16,0,2,4917.14445879168
"3503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505",5,377,4,0,915,2011,52,1,48,0,0,1,2,1,470,497,0,5,1,231,786,5,10,2,159000,39600,4,260,0,2,150,8,1,1,1,5,8,1,1,1,2,8,14,17,1,78182.5968947877
"3506",5,431,4,0,915,2011,53,1,50,0,0,1,2,1,290,959,0,5,1,231,786,5,3,3,86035,59279,1,226,0,1,140,5,1,1,1,4,8,1,1,1,5,8,17,16,1,42304.6523512142
"3507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3508",5,660,4,0,916,2011,55,1,48,1,13,1,3,1,470,558,0,5,1,210,947,5,4,8,60000,105000,3,250,1,5,200,6,1,1,5,0,8,1,1,1,3,1,15,12,1,29502.8667527501
"3509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
