"","Release_number","interview_id","State","Family_comp_change","hd_wage","wf_wage","family_identifier","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_wtr_unemployed","hd_hrs_work_per_week","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","wf_housework_hrs","hd_housework_hrs","hd_health","wf_health","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","Year","hd_adj_income"
"3760",3,1163,32,0,0,0,995,82,1,81,0,0,1,4,0,0,0,0,1,0,0,0,42,0,5,2,1,3,5,0,4,1,3,5,0,4,2,2,1,1990,0
"3761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3762",3,4212,46,0,0,0,996,77,1,77,0,0,1,4,0,0,0,0,1,0,0,0,36,20,1,1,1,1,1,2,6,1,2,5,0,6,3,6,1,1990,0
"3763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3764",3,4207,46,0,0,0,997,74,2,0,0,0,3,4,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,1,1,5,0,9,5,0,2,1990,0
"3765",3,5597,46,1,24200,4708,997,48,1,46,1,16,1,1,715,69,5,40,1,265,717,5,30,2,1,1,1,1,1,0,5,1,1,5,0,5,4,5,1,1990,20277.258071793
"3766",3,6274,46,1,0,0,998,53,1,0,0,0,3,1,801,17,5,12,2,0,0,0,0,10,3,0,0,0,0,0,0,1,1,1,2,4,6,0,2,1990,0
"3767",3,4891,46,0,27400,21800,998,26,1,27,0,0,1,1,245,727,5,50,1,142,857,5,10,4,1,1,1,1,1,4,5,1,1,1,4,4,7,7,1,1990,22958.5483953359
"3768",3,6306,46,5,13500,0,998,21,2,0,0,0,2,1,372,729,5,40,3,0,0,0,0,10,1,0,0,0,0,0,0,1,1,5,0,4,4,0,8,1990,11311.6935524465
"3769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3771",3,2570,46,0,0,35000,999,58,1,59,0,0,1,4,0,0,0,0,1,12,208,5,18,20,4,4,1,1,5,0,9,1,1,1,2,0,6,5,1,1990,0
"3772",3,3398,46,0,45000,200,999,34,1,30,2,2,1,1,471,227,5,42,1,0,0,0,42,20,2,2,1,1,5,0,14,1,1,5,0,0,5,4,1,1990,37705.6451748218
"3773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3774",3,2572,46,0,40000,0,999,27,2,0,0,0,2,1,961,227,5,45,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,0,9,4,0,2,1990,33516.129044286
"3775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3776",3,4165,46,0,12000,35000,999,31,1,31,0,0,1,1,283,697,5,30,1,13,247,5,15,20,1,2,1,1,1,1,0,1,1,1,2,0,6,6,1,1990,10054.8387132858
"3777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3779",3,2019,46,0,0,0,1000,63,1,61,0,0,1,4,0,0,0,0,1,0,0,0,15,8,1,2,1,1,1,3,1,1,1,1,4,1,7,6,1,1990,0
"3780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3781",3,3322,46,0,62000,16000,1000,34,1,34,2,4,1,1,5,739,5,45,1,81,829,5,15,5,1,2,1,1,1,4,5,1,1,1,4,1,7,6,1,1990,51950.0000186433
"3782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3788",3,2594,46,0,17000,21000,1000,39,1,36,2,3,1,1,245,809,1,40,1,1,889,5,20,10,1,1,1,1,1,4,1,4,2,1,1,7,6,7,1,1990,14244.3548438216
"3789",3,4677,46,1,0,8000,1000,39,1,38,2,1,1,1,282,587,5,60,1,195,448,5,28,8,3,2,1,1,1,2,1,1,1,1,4,1,7,6,1,1990,0
"3790",3,937,16,0,0,0,1002,74,2,0,0,0,3,4,0,0,0,0,3,0,0,0,0,10,4,0,0,0,0,0,0,1,1,5,0,5,4,0,2,1990,0
"3791",3,1388,6,0,0,0,1003,75,2,0,0,0,3,6,264,619,5,2,3,0,0,0,0,28,3,0,0,0,0,0,0,1,3,5,0,1,2,0,2,1990,0
"3792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3794",3,7155,27,0,0,0,1010,69,1,0,0,0,3,4,0,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,1,1,1,0,11,4,0,2,1990,0
"3795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3796",3,3761,4,0,25000,24000,1010,38,1,35,0,0,1,1,453,188,5,40,1,395,828,5,5,8,1,1,1,1,5,0,11,1,1,5,0,1,4,5,1,1990,20947.5806526788
"3797",3,6065,29,0,42485,30250,1012,63,1,62,0,0,1,4,0,0,0,0,1,142,857,5,12,6,2,1,1,1,1,4,1,1,1,1,4,6,7,7,1,1990,35598.3185611623
"3798",3,6411,29,0,78000,4000,1012,38,1,38,3,9,1,1,245,608,5,40,1,0,0,0,50,5,1,1,1,1,1,2,9,1,1,1,2,9,6,6,1,1990,65356.4516363578
"3799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3804",3,932,29,0,75000,30000,1013,37,1,32,2,1,1,1,780,478,5,40,1,313,937,5,20,20,3,3,1,1,5,0,5,1,1,1,3,1,6,5,1,1990,62842.7419580363
"3805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3807",3,1383,29,0,31000,0,1013,33,1,26,1,1,1,1,473,639,1,50,1,0,0,0,26,10,3,3,1,1,1,0,1,1,1,5,0,1,5,4,1,1990,25975.0000093217
"3808",3,6176,29,0,0,4600,1014,54,1,48,0,0,1,1,245,697,5,55,1,942,857,5,7,2,3,4,1,1,1,1,1,1,1,1,3,1,6,6,1,1990,0
"3809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3810",3,881,31,0,0,0,1016,77,2,0,0,0,3,4,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,1,3,5,0,2,1,0,2,1990,0
"3811",3,1472,31,0,27000,0,1016,51,2,0,0,0,4,1,80,828,5,37,3,0,0,0,0,7,2,0,0,0,0,0,0,1,1,1,3,2,6,0,2,1990,22623.3871048931
"3812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3813",3,2985,31,0,0,0,1017,83,1,78,0,0,1,4,0,0,0,0,1,0,0,0,18,21,4,4,1,3,5,0,2,1,3,5,0,2,3,3,1,1990,0
"3814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3815",3,710,24,0,0,1000,1021,77,1,74,0,0,1,4,0,0,0,0,1,0,0,0,30,3,4,3,1,3,5,0,3,1,1,5,0,3,4,3,1,1990,0
"3816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3817",3,1762,41,0,0,0,1024,76,1,74,0,0,1,4,0,0,0,0,1,0,0,0,25,15,4,5,1,3,5,0,8,1,3,5,0,8,2,2,1,1990,0
"3818",3,5653,16,0,0,0,1025,80,2,0,0,0,2,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,1,3,5,0,1,3,0,2,1990,0
"3819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3820",3,4414,37,0,6900,0,1028,41,1,0,0,0,5,1,822,17,5,71,2,0,0,0,0,0,2,0,0,0,0,0,0,1,3,5,0,5,3,0,2,1990,5781.53226013934
"3821",3,6341,37,0,13500,0,1028,40,2,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,5,0,3,3,0,2,1990,11311.6935524465
"3822",3,4601,37,1,34000,16000,1028,35,1,32,0,0,1,1,481,298,5,48,1,643,297,5,20,5,4,1,1,1,5,0,5,1,3,1,9,5,9,4,1,1990,28488.7096876431
"3823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3831",3,3312,37,0,21000,1100,1028,32,1,28,4,2,1,1,554,449,1,50,1,912,669,5,15,0,3,3,1,3,5,0,8,1,2,1,2,8,6,3,1,1990,17595.9677482502
"3832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3833",3,3311,37,0,0,0,1028,69,1,60,0,0,4,4,0,0,0,0,1,0,0,0,40,0,3,4,1,3,5,0,3,1,1,5,0,0,4,2,1,1990,0
"3834",3,6584,9,0,45000,0,1028,29,1,26,1,8,1,1,11,67,5,55,1,0,0,0,30,0,2,2,1,3,5,0,3,1,1,1,2,5,6,3,1,1990,37705.6451748218
"3835",3,6889,37,5,0,0,1028,74,1,0,0,0,4,4,0,0,0,0,2,0,0,0,0,10,3,0,0,0,0,0,0,1,3,5,0,5,3,0,8,1990,0
"3836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3845",3,2429,37,0,0,0,1029,65,1,52,0,0,1,4,0,0,0,0,1,0,0,0,35,0,5,4,1,1,1,2,5,1,1,1,2,5,6,6,1,1990,0
"3846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3848",3,3753,37,0,4500,9500,1029,32,1,26,2,4,1,1,510,69,1,20,1,942,778,5,40,10,1,3,1,2,5,0,5,1,3,5,0,5,3,3,1,1990,3770.56451748218
"3849",3,3560,37,1,8001,7400,1029,29,1,29,1,1,1,1,711,877,1,40,1,0,0,0,25,5,1,2,1,1,1,4,8,1,1,1,2,8,6,7,1,1990,6704.06371208331
"3850",3,6053,19,0,0,0,1030,71,1,70,0,0,1,4,0,0,0,0,1,0,0,0,30,0,3,4,1,3,5,0,3,1,3,5,0,3,3,2,1,1990,0
"3851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3854",3,5752,19,4,32000,23000,1030,32,1,38,1,16,4,1,245,67,5,40,1,375,937,5,15,2,1,2,1,1,5,0,3,1,1,5,0,3,4,5,5,1990,26812.9032354288
"3855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3856",3,1892,41,0,0,0,1032,77,2,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,1,3,5,0,5,3,0,2,1990,0
"3857",3,8,1,0,26000,15500,1033,42,1,42,1,17,1,1,56,848,5,40,1,240,857,5,14,2,4,3,2,1,1,1,9,2,1,1,4,5,7,6,1,1990,21785.4838787859
"3858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3860",3,500,1,0,0,0,1034,81,2,0,2,8,3,5,0,0,0,0,3,0,0,0,0,16,4,0,0,0,0,0,0,2,3,5,0,3,3,0,2,1990,0
"3861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3866",3,6752,39,0,45000,15750,1036,46,1,45,1,5,1,1,62,829,5,32,1,372,857,5,10,1,1,1,1,1,1,2,5,1,1,1,5,5,8,6,1,1990,37705.6451748218
"3867",3,6851,39,5,13000,0,1036,22,1,0,0,0,2,1,245,319,5,40,2,0,0,0,0,12,1,0,0,0,0,0,0,1,1,1,2,5,6,0,8,1990,10892.741939393
"3868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3870",3,5886,45,0,29000,8000,1037,43,1,37,3,10,1,1,510,69,5,40,1,301,707,5,33,3,3,2,1,1,5,0,5,1,1,1,3,5,6,5,1,1990,24299.1935571074
"3871",3,6749,45,0,25000,10300,1037,41,1,40,2,9,1,1,245,69,5,41,1,942,778,5,20,1,3,3,1,1,5,0,3,1,1,1,2,3,6,5,1,1990,20947.5806526788
"3872",3,5885,45,0,28000,0,1037,41,2,0,1,9,4,1,1,927,5,40,3,0,0,0,0,16,2,0,0,0,0,0,0,1,1,5,0,0,4,0,2,1990,23461.2903310002
"3873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
"3880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990,NA
